WAFER_ID,TESTER_RECIPE,TOUCHDOWN,STX_WAFER_X_UM,STX_WAFER_Y_UM,TEST_START_TIME,TE_LABEL,ITH_MA,RS_FIT_OHMS,SLOPE_EFF_MW_MA,PEAK_WAVE_AT35_NM,KINK1_CURRENT_MA
QCI2X,LIVTK-DNS,206325,43121,11284,2025/05/02 14:58:59.000,166N2J,9.984721,8.477488,0.000011,0,16
QCHW0,LIVTK-DNS,326046,-42863,54901,2025/01/23 02:32:12.000,215N4B,54.261486,2.556424,0.000284,0,59
QCI2C,LIVTK-DNS,280367,-60059,33484,2025/05/20 17:08:31.000,175H7D,15.301614,4.89366,0.319975,826.874634,63
QCI2C,LIVTK-DNS,320762,-40039,52534,2025/05/20 17:08:31.000,215J2Y,15.045236,4.925604,0.317044,826.225952,63
QCI2C,LIVTK-DNS,6832,35934,-57032,2025/05/20 17:08:31.000,70J26,15.480651,4.933104,0.31868,826.063599,63
QCI2C,LIVTK-DNS,9519,35934,-55982,2025/05/20 17:08:31.000,70J2R,15.359776,6.132946,0.319293,826.063599,63
QCI2C,LIVTK-DNS,270303,60831,30484,2025/05/20 17:08:31.000,186E5P,15.404386,4.922013,0.324561,825.901306,63
QCHV8,LIVTK-DNS,252248,-62113,25201,2025/01/10 12:51:42.000,175K2T,15.092415,4.843901,0.316406,828.436218,63
QCHV8,LIVTK-DNS,173729,64167,751,2025/01/10 12:51:42.000,148A48,15.001424,4.844301,0.303612,827.407593,63
QCI1V,LIVTK-DNS,89215,64167,-24149,2025/05/03 22:00:30.000,110A5E,15.734633,5.045531,0.333637,827.244934,63
QCI2C,LIVTK-DNS,254323,63397,26251,2025/05/20 17:08:31.000,186B3E,15.587943,4.880857,0.33779,826.063599,63
QCHV8,LIVTK-DNS,334294,-31056,58468,2025/01/10 12:51:42.000,216M6C,15.102188,4.87836,0.305076,828.328064,63
QCHV8,LIVTK-DNS,254243,60574,25618,2025/01/10 12:51:42.000,186F33,15.107282,4.939229,0.31997,827.895081,63
QCHV8,LIVTK-DNS,153656,64167,-4199,2025/01/10 12:51:42.000,148A1H,15.085423,4.852369,0.301586,827.732605,63
QCHYE,LIVTK-DNS,338166,41067,60301,2025/02/12 03:49:10.000,222C7B,15.057516,5.603884,0.307946,826.10553,63
QCHYT,LIVTK-DNS,6801,37731,-57416,2025/02/23 15:48:58.000,70G1V,15.070604,5.396637,0.316464,827.624268,63
QCI1V,LIVTK-DNS,59077,-62369,-33416,2025/05/03 22:00:30.000,99K07,15.888837,5.005382,0.334077,827.732605,63
QCI1V,LIVTK-DNS,14775,40554,-53582,2025/05/03 22:00:30.000,70D43,15.139453,4.911672,0.325125,827.732605,63
QCI1V,LIVTK-DNS,20107,42607,-51749,2025/05/03 22:00:30.000,70A52,15.074975,5.002787,0.326017,827.786743,63
QCI2C,LIVTK-DNS,238186,63911,21334,2025/05/20 17:08:31.000,186A0M,15.096169,5.036315,0.329154,826.225952,63
QCHW0,LIVTK-DNS,52192,34651,-36866,2025/01/23 02:32:12.000,89K5S,29.302888,5.327921,0.000442,828.111572,63
QCHW0,LIVTK-DNS,52212,35934,-36932,2025/01/23 02:32:12.000,89J5U,26.876714,5.506059,0.000829,828.814758,63
QCI2X,LIVTK-DNS,236240,-59803,21001,2025/05/02 14:58:59.000,175H0H,27.767502,6.132132,0.362981,827.51593,36
QCHV8,LIVTK-DNS,327515,34651,55684,2025/01/10 12:51:42.000,222K4P,26.684894,5.753685,0.042219,0,58
QCI1V,LIVTK-DNS,65,-39013,-60449,2025/05/03 22:00:30.000,63I08,27.938037,11.55091,0.464555,827.678406,63
QCI1V,LIVTK-DNS,61050,64167,-33299,2025/05/03 22:00:30.000,110A0B,28.586316,4.106953,0.30255,826.159851,63
QCI1V,LIVTK-DNS,336708,-37729,59434,2025/05/03 22:00:30.000,215G6S,27.427279,4.271185,0.271925,826.702637,63
QCHV8,LIVTK-DNS,6250,12834,-57932,2025/01/10 12:51:42.000,68L1O,27.845406,6.087538,0.067985,0,33
QCHV8,LIVTK-DNS,327307,37987,55051,2025/01/10 12:51:42.000,222G4E,25.92854,4.497591,0.147941,822.509766,63
QCHW0,LIVTK-DNS,20096,41837,-51599,2025/01/23 02:32:12.000,70B55,25.997092,5.011538,0.000558,828.111572,31
QCHV8,LIVTK-DNS,141548,64167,-8699,2025/01/10 12:51:42.000,129A6H,27.006966,3.370653,0.230885,828.111572,63
QCI2X,LIVTK-DNS,218501,33367,14851,2025/05/02 14:58:59.000,165M4K,28.832245,4.866272,0.000823,0,36
QCI1V,LIVTK-DNS,6765,40041,-57416,2025/05/03 22:00:30.000,70D1V,29.586997,4.211865,0.264972,0,63
QCI2X,LIVTK-DNS,4086,39527,-58499,2025/05/02 14:58:59.000,70E1B,29.701446,9.047046,0.003519,0,37
QCHW0,LIVTK-DNS,339471,-42606,60418,2025/01/23 02:32:12.000,215N7F,27.469676,11.465771,0.018836,0,37
QCI1V,LIVTK-DNS,336954,-32853,59701,2025/05/03 22:00:30.000,215A6Z,25.359691,4.36795,0.27274,827.136536,63
QCI04,LIVTK-DNS,258282,63397,27301,2025/03/17 01:54:02.000,186B3Z,25.898243,2.951269,0.206566,826.712524,63
QCHW0,LIVTK-DNS,334124,-42093,58801,2025/01/23 02:32:12.000,215M6H,26.119871,4.606047,0.081041,0,57
QCI1V,LIVTK-DNS,152378,-16939,-5066,2025/05/03 22:00:30.000,141H0Y,27.775971,5.496163,0.026847,828.16571,36
QCHV8,LIVTK-DNS,312635,-42349,48484,2025/01/10 12:51:42.000,215M0P,29.178107,1.824175,0.00034,0,37
QCHYT,LIVTK-DNS,143996,-37473,-7499,2025/02/23 15:48:58.000,120G75,27.191445,5.638601,0.304695,828.976929,63
QCHV8,LIVTK-DNS,176628,-8726,2368,2025/01/10 12:51:42.000,142L56,25.565682,5.871659,0.000709,829.24707,37
QCHV8,LIVTK-DNS,313894,36704,48868,2025/01/10 12:51:42.000,222I10,28.952798,4.863435,0.134527,0,63
QCI2X,LIVTK-DNS,154897,-15656,-4682,2025/05/02 14:58:59.000,141G19,28.441499,5.044774,0.108023,823.601685,63
QCHW0,LIVTK-DNS,334137,-41066,58318,2025/01/23 02:32:12.000,215L69,26.076083,4.346281,0.103273,821.853577,54
QCI2X,LIVTK-DNS,108489,8214,-18782,2025/05/02 14:58:59.000,124D0X,29.421894,4.569893,0.000139,0,35
QCI2P,LIVTK-DNS,4716,-769,-58166,2025/05/15 07:39:04.000,66A1G,25.336853,2.897038,0.191356,826.388123,63
QCHV8,LIVTK-DNS,1513,32084,-59882,2025/01/10 12:51:42.000,69A0L,27.350193,5.476875,0.03545,0,47
QCI2X,LIVTK-DNS,93608,41067,-22799,2025/05/02 14:58:59.000,108C65,29.581041,3.546254,0.000273,0,37
QCI2X,LIVTK-DNS,152194,-28746,-5132,2025/05/02 14:58:59.000,140J10,25.917502,5.995372,0.001269,0,32
QCI1V,LIVTK-DNS,6774,39527,-57299,2025/05/03 22:00:30.000,70E1Z,28.664706,3.113757,0.169758,0,63
QCI1V,LIVTK-DNS,333947,-33109,58084,2025/05/03 22:00:30.000,215A61,27.952496,4.08255,0.262186,826.865417,63
QCHV8,LIVTK-DNS,315324,-42349,49834,2025/01/10 12:51:42.000,215M1G,26.87878,16.29464,0.432894,827.732605,63
QCI1V,LIVTK-DNS,339374,-36446,60268,2025/05/03 22:00:30.000,215F7C,29.77233,2.857426,0.000594,0,38
QCHV8,LIVTK-DNS,337071,-25409,59884,2025/01/10 12:51:42.000,216E71,28.111894,4.76811,0.124633,0,63
QCI2B,LIVTK-DNS,338223,37474,60418,2025/04/30 21:52:18.000,222H7F,26.120791,3.681672,0.253703,825.359924,63
QCHV8,LIVTK-DNS,6924,30031,-56966,2025/01/10 12:51:42.000,69C24,25.827218,4.620919,0.138319,825.181519,63
QCI1V,LIVTK-DNS,183107,-19249,4084,2025/05/03 22:00:30.000,141K61,25.699595,5.2954,0.314203,831.618774,33
QCHV8,LIVTK-DNS,330165,36961,56584,2025/01/10 12:51:42.000,222H57,27.923504,4.774862,0.105869,0,63
QCI1V,LIVTK-DNS,334223,-35676,58618,2025/05/03 22:00:30.000,215E6F,26.166242,3.994615,0.270723,827.028076,63
QCI2X,LIVTK-DNS,252313,-63139,25384,2025/05/02 14:58:59.000,175L2V,29.645898,4.772866,0.000271,0,63
QCHW0,LIVTK-DNS,129532,59804,-11732,2025/01/23 02:32:12.000,129G4U,29.536386,4.907776,0.281378,827.028076,63
QCHW0,LIVTK-DNS,17032,17711,-52766,2025/01/23 02:32:12.000,68E4G,26.794918,5.219604,-0.000218,828.490356,33
QCI2X,LIVTK-DNS,1369,41324,-59882,2025/05/02 14:58:59.000,70C0L,26.043146,5.109391,0.305455,825.779541,63
QCHYT,LIVTK-DNS,140093,-29003,-9149,2025/02/23 15:48:58.000,121J68,25.00027,5.947838,0.305789,828.598511,63
QCI2P,LIVTK-DNS,40217,-39783,-42749,2025/05/15 07:39:04.000,82J2K,28.909268,4.768106,0.285627,826.60437,63
QCHV8,LIVTK-DNS,4206,31827,-58499,2025/01/10 12:51:42.000,69A1B,26.415941,4.766031,0.103324,817.791138,63
QCI2C,LIVTK-DNS,59061,-63396,-33482,2025/05/20 17:08:31.000,99M09,26.261754,3.502116,0.249397,826.063599,63
QCHV8,LIVTK-DNS,332768,42607,58201,2025/01/10 12:51:42.000,222A65,25.2412,4.574737,0.130075,823.492676,63
QCHYE,LIVTK-DNS,7857,-30029,-57416,2025/02/12 03:49:10.000,64K1V,27.185479,3.792343,-0.000122,0,32
QCHV8,LIVTK-DNS,330154,37731,56734,2025/01/10 12:51:42.000,222G5A,25.50042,4.586582,0.135976,824.146912,63
QCI2P,LIVTK-DNS,173721,63654,718,2025/05/15 07:39:04.000,148B49,25.648257,3.959159,0.245425,826.658447,63
QCHV8,LIVTK-DNS,210681,22331,12484,2025/01/10 12:51:42.000,164M37,29.297582,2.811751,0.154366,0,50
QCI1V,LIVTK-DNS,17382,40297,-53099,2025/05/03 22:00:30.000,70D4B,26.129667,3.768079,0.002456,0,35
QCI2C,LIVTK-DNS,334173,-38756,58318,2025/05/20 17:08:31.000,215I69,16.092985,4.921094,0.32315,826.334045,63
QCHV8,LIVTK-DNS,278405,63397,32551,2025/01/10 12:51:42.000,186B6W,16.113862,4.667204,0.321777,827.136536,63
QCI1V,LIVTK-DNS,3996,40554,-58832,2025/05/03 22:00:30.000,70D16,16.720481,4.984731,0.330251,827.244934,63
QCHW0,LIVTK-DNS,331410,-42863,56701,2025/01/23 02:32:12.000,215N5B,16.09409,4.699229,0.253875,827.895081,63
QCHZP,LIVTK-DNS,336725,-39013,58951,2025/03/21 04:31:32.000,215I6K,16.021849,4.70129,0.291284,827.522583,63
QCI04,LIVTK-DNS,340403,-33623,-47099,2025/03/17 01:54:02.000,82B05,16.851512,5.076001,0.179605,824.275574,63
QCI1V,LIVTK-DNS,61082,62884,-32732,2025/05/03 22:00:30.000,110C0O,16.378732,5.045085,0.329659,826.919617,63
QCHV8,LIVTK-DNS,9581,31827,-56249,2025/01/10 12:51:42.000,69A2K,16.986883,4.933643,0.284967,826.973877,63
QCI2X,LIVTK-DNS,340185,9241,-20066,2025/05/02 14:58:59.000,124B04,16.085327,5.418454,0.188489,825.45343,63
QCHV8,LIVTK-DNS,335336,35677,58801,2025/01/10 12:51:42.000,222J6H,16.607967,4.863654,0.281009,827.244934,63
QCHYT,LIVTK-DNS,339777,30801,20434,2025/02/23 15:48:58.000,183B04,16.885399,5.510199,0.192956,825.181519,63
QCHV8,LIVTK-DNS,314129,34137,49351,2025/01/10 12:51:42.000,222L18,18.414099,5.15074,0.261358,825.127075,63
QCHV8,LIVTK-DNS,316728,40041,51034,2025/01/10 12:51:42.000,222D24,18.57264,4.899368,0.267425,826.431274,63
QCI2P,LIVTK-DNS,153670,63141,-4466,2025/05/15 07:39:04.000,148B1A,18.772469,4.100254,0.279142,826.063599,48
QCHW0,LIVTK-DNS,1323,41581,-60116,2025/01/23 02:32:12.000,70B0D,18.133763,6.614949,0.290997,826.973877,63
QCI04,LIVTK-DNS,37262,-22586,-43832,2025/03/17 01:54:02.000,83B20,18.329376,4.022929,0.235828,0,41
QCI2X,LIVTK-DNS,94025,14117,-23249,2025/05/02 14:58:59.000,106J5W,18.80942,6.666704,0.000222,0,25
QCHV8,LIVTK-DNS,179332,-35676,2968,2025/01/10 12:51:42.000,139E5I,9.575686,6.055037,0.001075,828.598511,19
QCI2P,LIVTK-DNS,149599,63397,-6149,2025/05/15 07:39:04.000,148B0E,4.390285,14.05261,0.000109,0,10
QCI2B,LIVTK-DNS,10060,1284,-55832,2025/04/30 21:52:18.000,67M2U,9.196257,7.635663,0.000217,0,15
QCHW0,LIVTK-DNS,6850,34651,-57266,2025/01/23 02:32:12.000,70K1Y,9.485376,6.235953,0.00034,0,14
QCHW0,LIVTK-DNS,52203,35421,-37016,2025/01/23 02:32:12.000,89J5P,4.838652,8.534891,0.000162,828.057434,13
QCI2X,LIVTK-DNS,312762,-35933,48901,2025/05/02 14:58:59.000,215E0Z,7.848745,9.811346,0.000655,0,13
QCHV8,LIVTK-DNS,332816,39527,58201,2025/01/10 12:51:42.000,222E65,9.165129,8.554882,0.001799,0,16
QCI2P,LIVTK-DNS,71515,-40553,-29549,2025/05/15 07:39:04.000,101K2E,6.712847,9.574009,-0.000369,0,14
QCI2B,LIVTK-DNS,178085,44147,2551,2025/04/30 21:52:18.000,147M58,8.270603,9.257403,0.00095,0,15
QCHW0,LIVTK-DNS,159136,-28746,-3032,2025/01/23 02:32:12.000,140J26,4.218715,9.368951,0.000547,829.732971,11
QCI2X,LIVTK-DNS,200526,-27463,9601,2025/05/02 14:58:59.000,159H1N,9.370124,8.813737,0.000545,0,15
QCI2X,LIVTK-DNS,67331,-50306,-30782,2025/05/02 14:58:59.000,100J1R,6.98718,10.230004,0.000699,0,13
QCI1V,LIVTK-DNS,73264,57494,-28832,2025/05/03 22:00:30.000,110J2U,6.833653,6.999378,0.00143,0,23
QCI2X,LIVTK-DNS,200148,-51846,9868,2025/05/02 14:58:59.000,157L1U,5.907386,9.813335,0.001,0,12
QCHV8,LIVTK-DNS,208248,-49536,12268,2025/01/10 12:51:42.000,157I36,9.32373,6.334338,0.001018,828.814758,14
QCI2X,LIVTK-DNS,273384,-256,31768,2025/05/02 14:58:59.000,180A6I,8.310014,9.61349,0.000849,0,15
QCHW0,LIVTK-DNS,91096,-56466,-24032,2025/01/23 02:32:12.000,99D5I,7.709978,6.558681,0.000473,828.598511,15
QCI2X,LIVTK-DNS,247912,-42606,23968,2025/05/02 14:58:59.000,177N26,7.359874,7.757738,0.000965,0,13
QCI2X,LIVTK-DNS,253269,-1796,25318,2025/05/02 14:58:59.000,180C2X,6.847954,10.735769,0.000489,0,17
QCHYT,LIVTK-DNS,142873,-20276,-8582,2025/02/23 15:48:58.000,122M6L,57.890509,5.657143,0.293107,828.598511,63
QCI2X,LIVTK-DNS,232593,-34906,19018,2025/05/02 14:58:59.000,158D6X,44.386708,5.332882,0.290315,827.786743,63
QCI04,LIVTK-DNS,250047,50051,24484,2025/03/17 01:54:02.000,185E2D,44.367869,4.635241,0.090635,0,50
QCI2B,LIVTK-DNS,74786,-40296,-29132,2025/04/30 21:52:18.000,101K2O,47.699063,-1.481924,-0.000442,0,54
QCI2X,LIVTK-DNS,176389,-23869,1984,2025/05/02 14:58:59.000,140C4V,42.961293,2.284772,0.000679,0,51
QCI2C,LIVTK-DNS,272423,-61856,31618,2025/05/20 17:08:31.000,175K6F,15.643044,4.95205,0.323503,826.063599,63
QCI2C,LIVTK-DNS,71216,-59803,-29399,2025/05/20 17:08:31.000,99H2H,15.050514,5.01899,0.325305,826.334045,63
QCHV8,LIVTK-DNS,337950,31057,59701,2025/01/10 12:51:42.000,221B6Z,15.159516,4.992884,0.319057,827.895081,63
QCHV8,LIVTK-DNS,332921,32597,57751,2025/01/10 12:51:42.000,222N5W,15.005993,5.024106,0.314792,828.057434,63
QCHV8,LIVTK-DNS,335557,35934,58918,2025/01/10 12:51:42.000,222J6L,15.836385,4.922681,0.306022,827.51593,63
QCHV8,LIVTK-DNS,266256,59804,29368,2025/01/10 12:51:42.000,186G56,15.138253,4.997288,0.319276,827.840881,63
QCHV8,LIVTK-DNS,77116,60061,-28166,2025/01/10 12:51:42.000,110F34,15.2085,4.917271,0.317166,827.949219,63
QCHV8,LIVTK-DNS,242224,63654,22768,2025/01/10 12:51:42.000,186B1I,15.246455,5.039368,0.320199,828.003296,63
QCHW0,LIVTK-DNS,266319,63911,29284,2025/01/23 02:32:12.000,186A51,15.030653,4.855201,0.32002,827.082336,63
QCI1V,LIVTK-DNS,268372,-63139,30634,2025/05/03 22:00:30.000,175L5S,15.746857,5.116057,0.327032,827.949219,63
QCI1V,LIVTK-DNS,71181,-61856,-29882,2025/05/03 22:00:30.000,99K29,15.325909,5.084107,0.321505,827.840881,63
QCI1V,LIVTK-DNS,10691,-39269,-55916,2025/05/03 22:00:30.000,63I2P,15.309857,4.910388,0.317428,827.786743,63
QCI1V,LIVTK-DNS,332811,39784,58018,2025/05/03 22:00:30.000,222E63,15.554119,4.962428,0.32989,827.786743,63
QCI1V,LIVTK-DNS,12076,41581,-55166,2025/05/03 22:00:30.000,70B34,15.851905,5.135793,0.3227,827.624268,63
QCI2B,LIVTK-DNS,181800,64424,3568,2025/04/30 21:52:18.000,148A5U,15.016794,4.808904,0.134587,827.090698,63
QCI2C,LIVTK-DNS,232132,-64679,19534,2025/05/20 17:08:31.000,156N74,15.051116,5.154409,0.328115,826.712524,63
QCI2C,LIVTK-DNS,10720,-41066,-55832,2025/05/20 17:08:31.000,63L2U,15.794255,4.884415,0.328405,826.712524,63
QCI2C,LIVTK-DNS,274311,59291,31684,2025/05/20 17:08:31.000,186G6D,15.104634,5.049329,0.326492,825.901306,63
QCHV8,LIVTK-DNS,71189,-61343,-29849,2025/01/10 12:51:42.000,99J28,15.057922,4.931709,0.318543,828.328064,63
QCHV8,LIVTK-DNS,331376,-40553,57001,2025/01/10 12:51:42.000,215K5H,15.920546,4.703572,0.314216,827.570129,63
QCHV8,LIVTK-DNS,258302,62114,27268,2025/01/10 12:51:42.000,186D40,15.307925,5.45736,0.324339,827.895081,63
QCHV8,LIVTK-DNS,93249,63911,-23216,2025/01/10 12:51:42.000,110A5V,15.355288,5.109182,0.324676,828.003296,63
QCHV8,LIVTK-DNS,177777,63911,2584,2025/01/10 12:51:42.000,148A57,15.077073,4.865791,0.302329,827.461792,63
QCHYT,LIVTK-DNS,9449,40297,-56249,2025/02/23 15:48:58.000,70D2K,15.234233,5.256462,0.318159,827.624268,63
QCHYT,LIVTK-DNS,278388,62114,32968,2025/02/23 15:48:58.000,186D76,15.35034,5.310559,0.327785,827.353394,63
QCI1V,LIVTK-DNS,61127,60061,-32516,2025/05/03 22:00:30.000,110F0P,15.575079,4.954197,0.337728,826.431274,63
QCI2B,LIVTK-DNS,61067,63911,-32516,2025/04/30 21:52:18.000,110A0P,15.431861,4.609319,0.327504,825.847168,63
QCI2C,LIVTK-DNS,20162,39784,-51332,2025/05/20 17:08:31.000,70E5C,15.038737,4.847679,0.32323,825.79303,63
QCI2X,LIVTK-DNS,335416,40811,58834,2025/05/02 14:58:59.000,222C6G,26.134812,4.368435,0.26655,826.10553,63
QCI1V,LIVTK-DNS,81024,56467,-27299,2025/05/03 22:00:30.000,110K3N,29.355934,4.538565,0.286063,826.485596,63
QCHV8,LIVTK-DNS,230147,62371,18784,2025/01/10 12:51:42.000,167C6P,25.236596,2.428628,0.000558,0,31
QCHW0,LIVTK-DNS,9244,32341,-56366,2025/01/23 02:32:12.000,70N2G,28.978972,3.552425,0.199178,0,63
QCHW0,LIVTK-DNS,66152,-3593,-31199,2025/01/23 02:32:12.000,104E1H,28.83935,5.663118,-0.000215,829.786926,36
QCI1V,LIVTK-DNS,328783,-39783,56251,2025/05/03 22:00:30.000,215J52,25.535916,4.150324,0.281789,827.353394,63
QCI04,LIVTK-DNS,296348,-32083,41101,2025/03/17 01:54:02.000,197N45,29.152978,3.659784,0.217017,0,63
QCI1V,LIVTK-DNS,188431,-27463,5851,2025/05/03 22:00:30.000,140H72,28.363133,5.294387,0.18107,829.139038,40
QCHV8,LIVTK-DNS,335426,41581,58534,2025/01/10 12:51:42.000,222B6A,27.088447,5.242968,0.053521,0,40
QCHW0,LIVTK-DNS,120580,7701,-14666,2025/01/23 02:32:12.000,124D34,26.501891,5.772456,-0.000124,829.732971,32
QCHV8,LIVTK-DNS,306777,-11549,45484,2025/01/10 12:51:42.000,198A6J,25.022131,5.509804,0.105089,0,63
QCHV8,LIVTK-DNS,332699,39014,57418,2025/01/10 12:51:42.000,222F5R,27.222746,4.478663,0.145914,824.963867,63
QCI2X,LIVTK-DNS,132244,-15399,-11066,2025/05/02 14:58:59.000,122F54,25.899848,1.084915,0.001118,0,63
QCHW0,LIVTK-DNS,121379,59034,-14882,2025/01/23 02:32:12.000,129H33,26.921702,4.634603,0.064233,0,44
QCHW0,LIVTK-DNS,1426,37731,-59666,2025/01/23 02:32:12.000,70G0M,25.503374,4.077574,0.267214,827.895081,63
QCI2C,LIVTK-DNS,79068,-56209,-27566,2025/05/20 17:08:31.000,99C3G,26.188582,4.695057,0.102789,0,63
QCI1V,LIVTK-DNS,336911,-35676,59818,2025/05/03 22:00:30.000,215E73,29.431683,3.771787,0.227813,0,63
QCHV8,LIVTK-DNS,339575,41837,47401,2025/01/10 12:51:42.000,222B05,26.272691,5.960172,0.049978,0,63
QCHZP,LIVTK-DNS,1353,42351,-59816,2025/03/21 04:31:32.000,70A0J,25.153515,11.856581,0.278064,826.117737,63
QCHV8,LIVTK-DNS,332888,34907,58201,2025/01/10 12:51:42.000,222K65,25.188808,4.598566,0.14017,825.616455,63
QCHV8,LIVTK-DNS,11950,33624,-55532,2025/01/10 12:51:42.000,70M30,27.908021,4.03181,0.201457,0,63
QCI2P,LIVTK-DNS,177728,61857,2401,2025/05/15 07:39:04.000,148D55,28.810002,16.3163,0.671317,826.658447,37
QCI2B,LIVTK-DNS,213774,50564,13468,2025/04/30 21:52:18.000,166E3U,26.760135,4.388024,0.10001,0,38
QCHW0,LIVTK-DNS,175567,-52873,1651,2025/01/23 02:32:12.000,138M4Q,25.796612,5.267778,0.000962,829.193054,33
QCI2P,LIVTK-DNS,159200,-32853,-2999,2025/05/15 07:39:04.000,139A25,27.486149,3.464746,0.21289,0,63
QCHW0,LIVTK-DNS,6908,31057,-56999,2025/01/23 02:32:12.000,69B25,25.34881,3.259276,0.216598,827.840881,63
QCI1V,LIVTK-DNS,268249,-58776,29518,2025/05/03 22:00:30.000,175G59,27.05735,5.393244,0.164399,830.434143,35
QCI2X,LIVTK-DNS,336810,-42093,59701,2025/05/02 14:58:59.000,215M6Z,27.886811,2.483801,0.000666,0,36
QCHV8,LIVTK-DNS,322018,40554,52468,2025/01/10 12:51:42.000,222D30,25.663087,3.920968,0.222417,826.702637,63
QCHV8,LIVTK-DNS,315314,-41836,49468,2025/01/10 12:51:42.000,215M1C,28.076136,31.326266,0.586321,828.544434,34
QCHW0,LIVTK-DNS,138072,29261,-9266,2025/01/23 02:32:12.000,126D64,27.819128,5.715181,0.000113,829.409058,33
QCI2X,LIVTK-DNS,329527,7957,56251,2025/05/02 14:58:59.000,219D52,25.85791,5.053826,0.001356,0,34
QCI1V,LIVTK-DNS,81015,55954,-27482,2025/05/03 22:00:30.000,110L3L,29.162756,3.420903,0.000426,0,63
QCHW0,LIVTK-DNS,135810,-45173,-10199,2025/01/23 02:32:12.000,119C5N,28.104906,4.838771,0.074327,0,33
QCHV8,LIVTK-DNS,1246,36704,-60332,2025/01/10 12:51:42.000,70I0C,26.602219,6.058947,0.03355,0,49
QCHV8,LIVTK-DNS,1425,37731,-59816,2025/01/10 12:51:42.000,70G0J,26.999788,5.417429,0.030399,0,46
QCHV8,LIVTK-DNS,332811,39784,58018,2025/01/10 12:51:42.000,222E63,28.275577,4.623994,0.184881,822.345825,63
QCHV8,LIVTK-DNS,14587,33111,-54416,2025/01/10 12:51:42.000,70M3J,29.127702,3.349556,0.160928,0,63
QCHW0,LIVTK-DNS,1317,41324,-60482,2025/01/23 02:32:12.000,70C09,27.470453,10.898116,0.308202,828.328064,63
QCHV8,LIVTK-DNS,338156,41837,60601,2025/01/10 12:51:42.000,222B7H,28.622722,12.163279,0.146983,825.833923,63
QCHV8,LIVTK-DNS,335427,41581,58684,2025/01/10 12:51:42.000,222B6D,25.31453,4.395982,0.153286,823.710815,63
QCHW0,LIVTK-DNS,325983,-39526,54418,2025/01/23 02:32:12.000,215J43,27.680677,4.57186,0.294492,827.461792,63
QCI2P,LIVTK-DNS,229194,5647,18001,2025/05/15 07:39:04.000,162G6B,25.279367,3.919665,0.225493,826.4422,45
QCI2C,LIVTK-DNS,87210,-63653,-24899,2025/05/20 17:08:31.000,99M4Z,25.415815,1.445306,-0.000304,0,30
QCI04,LIVTK-DNS,339548,20021,47251,2025/03/17 01:54:02.000,220B01,16.463679,5.425013,0.190094,824.709534,63
QCHV8,LIVTK-DNS,311325,41581,48184,2025/01/10 12:51:42.000,222B0J,16.939015,5.067909,0.280089,826.485596,63
QCHZ9,LIVTK-DNS,339695,-44403,20401,2025/03/07 01:18:02.000,176B05,16.599617,5.016449,0.179192,824.438354,63
QCHZP,LIVTK-DNS,340376,52361,-33749,2025/03/21 04:31:32.000,109B01,16.205845,5.019126,0.187166,824.546875,63
QCI04,LIVTK-DNS,339728,-12319,20251,2025/03/17 01:54:02.000,179B01,16.10911,5.647216,0.186591,825.5224,63
QCI2C,LIVTK-DNS,334183,-38243,58651,2025/05/20 17:08:31.000,215H6E,16.059536,4.74416,0.322679,826.388123,63
QCI04,LIVTK-DNS,339552,20534,47368,2025/03/17 01:54:02.000,220B06,16.519677,5.384053,0.129467,823.569702,63
QCHW0,LIVTK-DNS,338199,39014,60418,2025/01/23 02:32:12.000,222F7F,18.138736,4.860993,0.260749,825.507813,55
QCI2C,LIVTK-DNS,339502,-22843,47251,2025/05/20 17:08:31.000,216B02,18.417311,5.26664,0.194485,822.645386,63
QCI2C,LIVTK-DNS,339465,-42349,60184,2025/05/20 17:08:31.000,215M77,18.105885,6.292482,0.184385,825.5224,63
QCI2X,LIVTK-DNS,207786,-50563,11401,2025/05/02 14:58:59.000,157J2N,8.722166,6.363416,0.000303,0,15
QCI2X,LIVTK-DNS,34622,-25666,-45032,2025/05/02 14:58:59.000,83F1C,5.395453,10.613015,0.001092,0,10
QCI2X,LIVTK-DNS,260609,-43633,27751,2025/05/02 14:58:59.000,176A48,8.988079,9.264974,0.000491,0,14
QCI2P,LIVTK-DNS,141553,64424,-8582,2025/05/15 07:39:04.000,129A6L,6.402011,12.271578,0.001484,0,13
QCHV8,LIVTK-DNS,6776,39527,-56999,2025/01/10 12:51:42.000,70E25,6.340708,12.804896,0.000151,0,13
QCHV8,LIVTK-DNS,64756,43121,-31766,2025/01/10 12:51:42.000,109N14,9.628371,6.014299,0.0005,828.490356,16
QCI2X,LIVTK-DNS,260133,-55439,27184,2025/05/02 14:58:59.000,175B3V,8.979439,7.662509,-0.000213,0,15
QCHW0,LIVTK-DNS,178108,42864,2968,2025/01/23 02:32:12.000,146A5I,8.354671,6.681325,0.000515,829.030945,15
QCHW0,LIVTK-DNS,107184,-53899,-18866,2025/01/23 02:32:12.000,119N0S,3.61585,9.506443,0.000915,828.544434,13
QCHYE,LIVTK-DNS,287134,41324,36568,2025/02/12 03:49:10.000,203C1O,8.271239,17.223091,0.001057,0,19
QCHW0,LIVTK-DNS,25512,41581,-48566,2025/01/23 02:32:12.000,70B6S,4.373413,9.528821,0.00078,828.544434,14
